player,team,minutes,goals,assists,def_actions,key_passes,carries,duels_total,duels_won,duel_win_rate,goals_assists_per90,def_per90,creation_per90,pot_score,year
Aymeric Laporte,Spain,607.0,0.0,0.0,19.0,0.0,348.0,4.0,0.0,0.0,0.0,2.817133443163097,5.159802306425042,0.19377845257011395,2022
Jan Vertonghen,Belgium,386.5,0.0,0.0,22.0,0.0,214.0,4.0,0.0,0.0,0.0,5.1228978007761965,4.983182406209574,0.1935723457084577,2022
Rasmus Nissen Kristensen,Denmark,264.0,0.0,0.0,38.0,0.0,129.0,12.0,0.0,0.0,0.0,12.954545454545455,4.397727272727273,0.19339362560516404,2022
Darwin Gabriel Núñez Ribeiro,Uruguay,148.0,0.0,0.0,46.0,0.0,54.0,14.0,0.0,0.0,0.0,27.972972972972975,3.283783783783784,0.1933670785391433,2022
Kevin De Bruyne,Belgium,233.5,0.0,0.0,31.0,0.0,116.0,5.0,0.0,0.0,0.0,11.948608137044967,4.471092077087794,0.19335038081754563,2022
Bryan Oviedo,Costa Rica,147.0,0.0,0.0,37.0,0.0,60.0,8.0,0.0,0.0,0.0,22.653061224489797,3.673469387755102,0.1931995563719103,2022
Jorge Resurrección Merodio,Spain,92.0,0.0,0.0,9.0,0.0,48.0,1.0,0.0,0.0,0.0,8.804347826086957,4.695652173913045,0.19304352903741218,2022
Youssouf Sabaly,Senegal,358.0,0.0,0.0,59.0,0.0,169.0,8.0,0.0,0.0,0.0,14.832402234636872,4.248603351955308,0.1930351367244928,2022
Neco Williams,Wales,177.0,0.0,0.0,42.0,0.0,74.0,7.0,0.0,0.0,0.0,21.35593220338983,3.76271186440678,0.1929503454755633,2022
Danilo Luiz da Silva,Brazil,374.0,0.0,0.0,23.0,0.0,205.0,8.0,0.0,0.0,0.0,5.5347593582887695,4.933155080213903,0.19286853596510653,2022
Mathias Jensen,Denmark,114.0,0.0,0.0,13.0,0.0,58.0,3.0,0.0,0.0,0.0,10.263157894736842,4.578947368421053,0.1927340638266485,2022
Angelo Smit Preciado Quiñónez,Ecuador,209.0,0.0,0.0,58.0,0.0,81.0,13.0,0.0,0.0,0.0,24.976076555023923,3.4880382775119614,0.1927215656706387,2022
José Diogo Dalot Teixeira,Portugal,213.5,0.0,0.0,40.0,0.0,97.0,12.0,0.0,0.0,0.0,16.861826697892273,4.088992974238876,0.19270365262268094,2022
Niklas Süle,Germany,357.5,0.0,0.0,31.0,0.0,189.0,6.0,0.0,0.0,0.0,7.804195804195804,4.758041958041958,0.19261962266945135,2022
Riley McGree,Australia,180.5,0.0,0.0,62.0,0.0,61.0,5.0,0.0,0.0,0.0,30.914127423822716,3.0415512465373964,0.19249265207635455,2022
Michael Steveen Estrada Martínez,Ecuador,141.0,0.0,0.0,56.0,0.0,42.0,20.0,0.0,0.0,0.0,35.74468085106383,2.6808510638297873,0.1923971454508107,2022
Eden Hazard,Belgium,121.5,0.0,0.0,8.0,0.0,66.0,2.0,0.0,0.0,0.0,5.925925925925926,4.888888888888889,0.1923173043281005,2022
Óscar Esau Duarte Gaitán,Costa Rica,154.0,0.0,0.0,38.0,0.0,63.0,7.0,0.0,0.0,0.0,22.20779220779221,3.6818181818181825,0.19230961346345962,2022
Simon Thorup Kjær,Denmark,90.0,0.0,0.0,7.0,0.0,48.0,1.0,0.0,0.0,0.0,7.0,4.800000000000001,0.19198250804526107,2022
Pedro Miguel Correia,Qatar,191.0,0.0,0.0,43.0,0.0,81.0,9.0,0.0,0.0,0.0,20.26178010471204,3.8167539267015704,0.19197363937120593,2022
Moon-Hwan Kim,South Korea,354.5,0.0,0.0,60.0,0.0,165.0,11.0,0.0,0.0,0.0,15.232722143864597,4.188998589562765,0.19195475356002525,2022
Abdulelah Saad Hameed Al-Malki,Saudi Arabia,150.5,0.0,0.0,43.0,0.0,57.0,3.0,0.0,0.0,0.0,25.71428571428571,3.4086378737541527,0.19183066721434103,2022
Ruben Vargas,Switzerland,211.5,0.0,0.0,43.0,0.0,93.0,9.0,0.0,0.0,0.0,18.29787234042553,3.9574468085106385,0.19179758851995907,2022
Celso Borges Mora,Costa Rica,181.5,0.0,0.0,42.0,0.0,76.0,6.0,0.0,0.0,0.0,20.826446280991735,3.7685950413223144,0.19174608975860352,2022
Min Jae Kim,South Korea,273.5,0.0,0.0,26.0,0.0,142.0,5.0,0.0,0.0,0.0,8.555758683729433,4.6727605118829985,0.19155217696025487,2022
Kye Rowles,Australia,277.0,0.0,0.0,49.0,0.0,127.0,9.0,0.0,0.0,0.0,15.920577617328519,4.126353790613718,0.19153392501183317,2022
Renato Steffen,Switzerland,90.0,0.0,0.0,2.0,0.0,10.0,,,0.5,0.0,2.0,1.0,0.19144555174919545,2022
Christian Fassnacht,Switzerland,90.0,0.0,0.0,2.0,0.0,10.0,,,0.5,0.0,2.0,1.0,0.19144555174919545,2022
Mohammad Hossein Kanani Zadegan,Iran,90.0,0.0,0.0,6.0,0.0,7.0,,,0.5,0.0,6.0,0.7000000000000001,0.19131890376829647,2022
Harry Maguire,England,596.0,0.0,0.0,35.0,0.0,325.0,13.0,0.0,0.0,0.0,5.285234899328859,4.907718120805369,0.19128280982528595,2022
Jawad El Yamiq,Morocco,243.0,0.0,0.0,27.0,0.0,123.0,4.0,0.0,0.0,0.0,10.0,4.555555555555555,0.19118568116543821,2022
Ali Albulayhi,Saudi Arabia,133.0,0.0,0.0,26.0,0.0,59.0,8.0,0.0,0.0,0.0,17.593984962406015,3.992481203007519,0.19117893612886153,2022
Fabian Rieder,Switzerland,90.0,0.0,0.0,35.0,0.0,27.0,4.0,0.0,0.0,0.0,35.0,2.7,0.19109597217896812,2022
Steven de Sousa Vitoria,Canada,269.0,0.0,0.0,30.0,0.0,136.0,4.0,0.0,0.0,0.0,10.03717472118959,4.550185873605948,0.1910913229268812,2022
Josip Šutalo,Croatia,99.0,0.0,0.0,3.0,0.0,56.0,2.0,0.0,0.0,0.0,2.727272727272727,5.090909090909091,0.19105135754933322,2022
Issam Jebali,Tunisia,139.5,0.0,0.0,54.0,0.0,42.0,17.0,0.0,0.0,0.0,34.83870967741935,2.709677419354839,0.1910137531268522,2022
Raphaël Varane,France,407.5,0.0,0.0,29.0,0.0,218.0,7.0,0.0,0.0,0.0,6.404907975460123,4.814723926380369,0.190921831205232,2022
Mathías Olivera Miramontes,Uruguay,219.0,0.0,0.0,63.0,0.0,82.0,14.0,0.0,0.0,0.0,25.890410958904113,3.3698630136986307,0.19090231353694276,2022
Héctor Alfredo Moreno Herrera,Mexico,270.0,0.0,0.0,25.0,0.0,140.0,8.0,0.0,0.0,0.0,8.333333333333334,4.666666666666667,0.19073713623308763,2022
Yassine Meriah,Tunisia,269.0,0.0,0.0,43.0,0.0,126.0,13.0,0.0,0.0,0.0,14.386617100371748,4.215613382899629,0.1906517037738536,2022
Alistair Johnston,Canada,269.0,0.0,0.0,47.0,0.0,123.0,7.0,0.0,0.0,0.0,15.724907063197026,4.115241635687733,0.19060933084344128,2022
Daniel Carvajal Ramos,Spain,177.5,0.0,0.0,15.0,0.0,93.0,2.0,0.0,0.0,0.0,7.605633802816901,4.715492957746479,0.19055258990880813,2022
Jordi Alba Ramos,Spain,530.5,0.0,0.0,46.0,0.0,277.0,8.0,0.0,0.0,0.0,7.803958529688972,4.699340245051838,0.1905001686298072,2022
Weston McKennie,United States,265.0,0.0,0.0,46.0,0.0,121.0,5.0,0.0,0.0,0.0,15.622641509433961,4.109433962264151,0.19012609955165904,2022
Pervis Josué Estupiñán Tenorio,Ecuador,292.0,0.0,0.0,51.0,0.0,133.0,10.0,0.0,0.0,0.0,15.71917808219178,4.0993150684931505,0.19001913904685516,2022
Guido Rodríguez,Argentina,90.5,0.0,0.0,8.0,0.0,47.0,2.0,0.0,0.0,0.0,7.955801104972376,4.6740331491712706,0.1899929627265391,2022
Ngoran Suiru Fai Collins,Cameroon,214.5,0.0,0.0,49.0,0.0,89.0,8.0,0.0,0.0,0.0,20.55944055944056,3.7342657342657346,0.189792627179734,2022
Jules Koundé,France,444.5,0.0,0.0,71.0,0.0,207.0,16.0,0.0,0.0,0.0,14.37570303712036,4.191226096737908,0.18974225271046968,2022
Gregor Kobel,Switzerland,90.0,0.0,0.0,0.0,0.0,11.0,,,0.5,0.0,0.0,1.1,0.1897041420118343,2022
Alireza Safar Beiranvand,Iran,90.0,0.0,0.0,0.0,0.0,11.0,,,0.5,0.0,0.0,1.1,0.1897041420118343,2022
Homam Alamin Ahmed,Qatar,172.0,0.0,0.0,37.0,0.0,73.0,5.0,0.0,0.0,0.0,19.36046511627907,3.8197674418604652,0.18967099831248685,2022
Abdou Diallo,Senegal,266.5,0.0,0.0,34.0,0.0,130.0,8.0,0.0,0.0,0.0,11.48217636022514,4.390243902439024,0.18918428268680065,2022
Nico Schlotterbeck,Germany,174.0,0.0,0.0,15.0,0.0,90.0,4.0,0.0,0.0,0.0,7.758620689655173,4.655172413793103,0.18878464652756147,2022
Diego Roberto Godín Leal,Uruguay,141.0,0.0,0.0,12.0,0.0,73.0,3.0,0.0,0.0,0.0,7.659574468085107,4.659574468085107,0.1886785451605849,2022
Atiba Hutchinson,Canada,173.0,0.0,0.0,26.0,0.0,81.0,6.0,0.0,0.0,0.0,13.526011560693641,4.213872832369942,0.18828638189172692,2022
Virgil van Dijk,Netherlands,494.5,0.0,0.0,47.0,0.0,251.0,13.0,0.0,0.0,0.0,8.554095045500505,4.56825075834176,0.18777548045630554,2022
Mohamed Dräger,Tunisia,96.5,0.0,0.0,28.0,0.0,35.0,5.0,0.0,0.0,0.0,26.1139896373057,3.2642487046632125,0.18768837044937814,2022
Daniel Alves da Silva,Brazil,146.0,0.0,0.0,22.0,0.0,68.0,6.0,0.0,0.0,0.0,13.561643835616438,4.191780821917809,0.18758430992777397,2022
Gabriel Teodoro Martinelli Silva,Brazil,111.0,0.0,0.0,19.0,0.0,50.0,4.0,0.0,0.0,0.0,15.405405405405405,4.0540540540540535,0.18754597793059324,2022
Morteza Pouraliganji,Iran,184.0,0.0,0.0,42.0,0.0,75.0,6.0,0.0,0.0,0.0,20.543478260869566,3.6684782608695654,0.18737534358793817,2022
Anthony Daniel Contreras Enríquez,Costa Rica,90.0,0.0,0.0,39.0,0.0,23.0,10.0,0.0,0.0,0.0,39.0,2.3000000000000003,0.18735985674244782,2022
Aziz Eraltay Behich,Australia,309.5,0.0,0.0,45.0,0.0,145.0,6.0,0.0,0.0,0.0,13.085621970920839,4.216478190630048,0.18720218614425668,2022
Antonio Rüdiger,Germany,358.5,0.0,0.0,18.0,0.0,193.0,4.0,0.0,0.0,0.0,4.518828451882845,4.845188284518828,0.18697534234437319,2022
José María Giménez de Vargas,Uruguay,251.0,0.0,0.0,37.0,0.0,117.0,6.0,0.0,0.0,0.0,13.266932270916335,4.195219123505977,0.18691993160959403,2022
Anass Zaroury,Morocco,90.0,0.0,0.0,3.0,0.0,8.0,,,0.5,0.0,3.0,0.8,0.1869020554344441,2022
Federico Santiago Valverde Dipetta,Uruguay,290.5,0.0,0.0,54.0,0.0,127.0,9.0,0.0,0.0,0.0,16.729776247848537,3.934595524956971,0.1867774340678101,2022
Ethan Ampadu,Wales,225.5,0.0,0.0,40.0,0.0,100.0,12.0,0.0,0.0,0.0,15.964523281596453,3.991130820399113,0.18677066983574336,2022
Silvan Widmer,Switzerland,254.0,0.0,0.0,54.0,0.0,106.0,13.0,0.0,0.0,0.0,19.133858267716533,3.755905511811024,0.18675965002194717,2022
Ricardo Iván Rodríguez Araya,Switzerland,320.0,0.0,0.0,35.0,0.0,158.0,8.0,0.0,0.0,0.0,9.84375,4.4437500000000005,0.1867320587433821,2022
António João Pereira Albuquerque Tavares Silva,Portugal,90.0,0.0,0.0,9.0,0.0,45.0,6.0,0.0,0.0,0.0,9.0,4.5,0.1865049828713796,2022
Maya Yoshida,Japan,339.5,0.0,0.0,43.0,0.0,163.0,12.0,0.0,0.0,0.0,11.399116347569956,4.321060382916054,0.18646490410128289,2022
José Martín Cáceres Silva,Uruguay,107.5,0.0,0.0,13.0,0.0,52.0,2.0,0.0,0.0,0.0,10.883720930232558,4.3534883720930235,0.18625647302513884,2022
Kendall Jamaal Waston Manley,Costa Rica,122.5,0.0,0.0,34.0,0.0,45.0,9.0,0.0,0.0,0.0,24.97959183673469,3.3061224489795915,0.1861647779635055,2022
Steven Bergwijn,Netherlands,148.0,0.0,0.0,24.0,0.0,67.0,4.0,0.0,0.0,0.0,14.594594594594595,4.074324324324325,0.1861083522014696,2022
Boualem Khoukhi,Qatar,292.5,0.0,0.0,29.0,0.0,146.0,9.0,0.0,0.0,0.0,8.923076923076923,4.492307692307692,0.18602152855967863,2022
Mohammed Kanoo,Saudi Arabia,259.5,0.0,0.0,51.0,0.0,110.0,13.0,0.0,0.0,0.0,17.6878612716763,3.815028901734104,0.1850250133662644,2022
Matty Cash,Poland,243.0,0.0,0.0,53.0,0.0,99.0,10.0,0.0,0.0,0.0,19.62962962962963,3.6666666666666665,0.18486500878538661,2022
Ben Davies,Wales,230.5,0.0,0.0,35.0,0.0,105.0,8.0,0.0,0.0,0.0,13.66594360086768,4.099783080260304,0.1845427290002979,2022
Harry Souttar,Australia,252.0,0.0,0.0,46.0,0.0,109.0,15.0,0.0,0.0,0.0,16.42857142857143,3.8928571428571432,0.18446504575047085,2022
Jin-Su Kim,South Korea,217.0,0.0,0.0,46.0,0.0,89.0,17.0,0.0,0.0,0.0,19.078341013824886,3.6912442396313367,0.18427718944239774,2022
Ali Abdi,Tunisia,180.0,0.0,0.0,50.0,0.0,65.0,17.0,0.0,0.0,0.0,25.0,3.25,0.184193657219973,2022
Leon Goretzka,Germany,104.5,0.0,0.0,30.0,0.0,37.0,5.0,0.0,0.0,0.0,25.83732057416268,3.186602870813397,0.18414555825593537,2022
Daniel James,Wales,90.0,0.0,0.0,27.0,0.0,31.0,4.0,0.0,0.0,0.0,27.0,3.1,0.1841303332295235,2022
Kieran Trippier,England,257.0,0.0,0.0,37.0,0.0,118.0,8.0,0.0,0.0,0.0,12.957198443579767,4.132295719844358,0.18382005799616347,2022
Guillermo Varela Olivera,Uruguay,136.0,0.0,0.0,24.0,0.0,59.0,5.0,0.0,0.0,0.0,15.882352941176471,3.9044117647058827,0.18342073204242765,2022
Axel Disasi,France,103.0,0.0,0.0,15.0,0.0,47.0,3.0,0.0,0.0,0.0,13.106796116504855,4.106796116504855,0.1832998975004006,2022
Youssef Msakni,Tunisia,152.0,0.0,0.0,32.0,0.0,62.0,10.0,0.0,0.0,0.0,18.94736842105263,3.6710526315789473,0.18319797079119468,2022
Ghilane Chalali,Tunisia,90.0,0.0,0.0,7.0,0.0,4.0,,,0.5,0.0,7.0,0.4,0.1831659399979238,2022
Benjamin Pavard,France,117.5,0.0,0.0,3.0,0.0,64.0,1.0,0.0,0.0,0.0,2.2978723404255317,4.902127659574468,0.1830885188547347,2022
David Raum,Germany,287.0,0.0,0.0,60.0,0.0,117.0,11.0,0.0,0.0,0.0,18.81533101045296,3.668989547038328,0.18277024644162,2022
Cameron Carter-Vickers,United States,90.0,0.0,0.0,13.0,0.0,41.0,6.0,0.0,0.0,0.0,13.0,4.1000000000000005,0.18276886743485932,2022
Christian Nørgaard,Denmark,90.0,0.0,0.0,0.0,0.0,9.0,,,0.5,0.0,0.0,0.9,0.1824852071005917,2022
Fabian Lukas Schär,Switzerland,119.0,0.0,0.0,20.0,0.0,52.0,7.0,0.0,0.0,0.0,15.126050420168067,3.9327731092436977,0.18242098458816725,2022
Firas Tariq Nasser Al Albirakan,Saudi Arabia,164.5,0.0,0.0,45.0,0.0,59.0,13.0,0.0,0.0,0.0,24.620060790273556,3.2279635258358668,0.18238175383062966,2022
Shogo Taniguchi,Japan,120.5,0.0,0.0,13.0,0.0,58.0,5.0,0.0,0.0,0.0,9.709543568464731,4.33195020746888,0.18233762054969238,2022
Borna Barišić,Croatia,102.5,0.0,0.0,25.0,0.0,39.0,5.0,0.0,0.0,0.0,21.951219512195124,3.4243902439024394,0.18233139133010762,2022
Bartosz Bereszyński,Poland,235.0,0.0,0.0,51.0,0.0,94.0,9.0,0.0,0.0,0.0,19.53191489361702,3.6,0.18219726737213168,2022
Joshua Kimmich,Germany,384.5,0.0,0.0,48.0,0.0,180.0,6.0,0.0,0.0,0.0,11.235370611183356,4.2132639791937585,0.18213593632745692,2022
Anis Ben Slimane,Tunisia,111.5,0.0,0.0,29.0,0.0,41.0,7.0,0.0,0.0,0.0,23.408071748878925,3.3094170403587446,0.18207918966892114,2022
Akram Hassan Afif,Qatar,287.0,0.0,0.0,24.0,0.0,143.0,1.0,0.0,0.0,0.0,7.526132404181184,4.484320557491289,0.18199579624483345,2022
Abdessamad Ezzalzouli,Morocco,90.0,0.0,0.0,42.0,0.0,19.0,4.0,0.0,0.0,0.0,42.0,1.9000000000000001,0.1809483027094363,2022
Jorge Eduardo Sánchez Ramos,Mexico,133.0,0.0,0.0,23.0,0.0,57.0,3.0,0.0,0.0,0.0,15.56390977443609,3.857142857142857,0.18086260106822644,2022
Andreas Evald Cornelius,Denmark,90.0,0.0,0.0,27.0,0.0,30.0,9.0,0.0,0.0,0.0,27.0,3.0,0.1805208657739022,2022
Thomas Müller,Germany,151.5,0.0,0.0,62.0,0.0,38.0,10.0,0.0,0.0,0.0,36.83168316831683,2.2574257425742577,0.1800219542352865,2022
Wajdi Kechrida,Tunisia,95.5,0.0,0.0,16.0,0.0,41.0,6.0,0.0,0.0,0.0,15.078534031413612,3.8638743455497386,0.1798069789548688,2022
Kamil Glik,Poland,206.5,0.0,0.0,26.0,0.0,95.0,7.0,0.0,0.0,0.0,11.331719128329299,4.14043583535109,0.17976500271840967,2022
Jakub Piotr Kiwior,Poland,286.5,0.0,0.0,25.0,0.0,140.0,6.0,0.0,0.0,0.0,7.853403141361257,4.397905759162304,0.17975227498406166,2022
Abdulelah Al Amri,Saudi Arabia,155.0,0.0,0.0,28.0,0.0,65.0,8.0,0.0,0.0,0.0,16.258064516129032,3.7741935483870965,0.17972574115188714,2022
Fodé Ballo Touré,Senegal,90.0,0.0,0.0,3.0,0.0,6.0,,,0.5,0.0,3.0,0.6000000000000001,0.17968312052320148,2022
Iñaki Williams Arthuer,Ghana,131.5,0.0,0.0,44.0,0.0,40.0,12.0,0.0,0.0,0.0,30.114068441064642,2.737642585551331,0.17938265918130758,2022
Roozbeh Cheshmi,Iran,90.0,1.0,0.0,9.0,0.0,6.0,3.0,0.0,0.0,1.0,9.0,0.6000000000000001,0.1790690854354822,2022
Alexander Hartmann Bah,Denmark,90.0,0.0,0.0,14.0,0.0,39.0,4.0,0.0,0.0,0.0,14.0,3.9000000000000004,0.17822537112010794,2022
Felix Eduardo Torres Caicedo,Ecuador,272.0,0.0,0.0,19.0,0.0,135.0,4.0,0.0,0.0,0.0,6.286764705882353,4.466911764705882,0.17805157935955443,2022
Darko Lazović,Serbia,90.0,0.0,0.0,1.0,0.0,7.0,,,0.5,0.0,1.0,0.7000000000000001,0.17794171078584034,2022
Kenneth Taylor,Netherlands,90.0,0.0,0.0,1.0,0.0,7.0,,,0.5,0.0,1.0,0.7000000000000001,0.17794171078584034,2022
Connor Roberts,Wales,178.5,0.0,0.0,21.0,0.0,82.0,7.0,0.0,0.0,0.0,10.588235294117647,4.1344537815126055,0.1775599370860147,2022
Miloš Degenek,Australia,139.5,0.0,0.0,30.0,0.0,54.0,10.0,0.0,0.0,0.0,19.35483870967742,3.4838709677419355,0.1775318712892175,2022
Takehiro Tomiyasu,Japan,139.0,0.0,0.0,24.0,0.0,58.0,6.0,0.0,0.0,0.0,15.53956834532374,3.7553956834532376,0.17712494594794423,2022
Kamil Grosicki,Poland,90.0,0.0,0.0,2.0,0.0,6.0,,,0.5,0.0,2.0,0.6000000000000001,0.17700768192671026,2022
Liam Millar,Canada,90.0,0.0,0.0,2.0,0.0,6.0,,,0.5,0.0,2.0,0.6000000000000001,0.17700768192671026,2022
Damian Szymański,Poland,90.0,0.0,0.0,2.0,0.0,6.0,,,0.5,0.0,2.0,0.6000000000000001,0.17700768192671026,2022
Michel Aebischer,Switzerland,90.0,0.0,0.0,6.0,0.0,3.0,,,0.5,0.0,6.0,0.30000000000000004,0.17688103394581126,2022
João Mário Naval da Costa Eduardo,Portugal,90.0,0.0,0.0,20.0,0.0,34.0,5.0,0.0,0.0,0.0,20.0,3.4000000000000004,0.17623066542094878,2022
Kieffer Roberto Francisco Moore,Wales,179.5,0.0,0.0,72.0,0.0,44.0,12.0,0.0,0.0,0.0,36.100278551532035,2.2061281337047354,0.17621355559623125,2022
Mehdi Torabi,Iran,90.0,0.0,0.0,21.0,0.0,33.0,1.0,0.0,0.0,0.0,21.0,3.3000000000000003,0.1752966365618187,2022
Munir Mohand Mohamedi,Morocco,90.0,0.0,0.0,0.0,0.0,7.0,,,0.5,0.0,0.0,0.7000000000000001,0.1752662721893491,2022
Lucas Hernández Pi,France,90.0,0.0,0.0,1.0,0.0,6.0,,,0.5,0.0,1.0,0.6000000000000001,0.17433224333021902,2022
Mohammed Al Burayk,Saudi Arabia,90.0,0.0,0.0,15.0,0.0,37.0,6.0,0.0,0.0,0.0,15.0,3.7,0.17368187480535655,2022
Sergio Busquets i Burgos,Spain,404.5,0.0,0.0,56.0,0.0,174.0,12.0,0.0,0.0,0.0,12.45982694684796,3.8714462299134738,0.1730740936498031,2022
Nicolas Moumi Ngamaleu,Cameroon,90.0,0.0,0.0,28.0,0.0,27.0,4.0,0.0,0.0,0.0,28.0,2.7,0.17236790200352953,2022
Harry Wilson,Wales,109.5,0.0,0.0,21.0,0.0,42.0,4.0,0.0,0.0,0.0,17.26027397260274,3.4520547945205484,0.1707795975307483,2022
Lucas Daniel Cavallini,Canada,90.0,0.0,0.0,5.0,0.0,2.0,,,0.5,0.0,5.0,0.2,0.17059612789369874,2022
Takefusa Kubo,Japan,90.0,0.0,0.0,42.0,0.0,16.0,3.0,0.0,0.0,0.0,42.0,1.6,0.17011990034257238,2022
Ismail Jakobs,Senegal,210.0,0.0,0.0,39.0,0.0,81.0,8.0,0.0,0.0,0.0,16.71428571428571,3.471428571428571,0.17001812964363566,2022
Jerome Ngom Mbekeli,Cameroon,90.0,0.0,0.0,2.0,0.0,4.0,,,0.5,0.0,2.0,0.4,0.16978874701546764,2022
